seq_id,label,abs_heading_deg,abs_lateral_m
2fc69fa104c27722f4062b28cd144011,right-turn,31.834227,1.6513672
2fc83038cb02199f1e530808f50e3862,straight,2.3181071,2.291504
2ffb582fe772ccb7539a7801ad3034e2,left-turn,31.16781,1.6818848
2ffdaffdc16df1c77bc976008fa4066d,straight,0.6444655,0.096191406
3008b6b2f152199adc395781e1709c4f,lane-change-right,17.424486,2.5864258
3008bcb2457bb5625988469c49e5cbef,right-turn,31.233952,1.4467773
30465d51196f9f8020f3b01ada513e4f,right-turn,30.487583,0.49047852
309b4ac4e68b970e4aa1eb009b9ead80,right-turn,31.909351,1.9212646
30a225c600d51a26b13f56c1ee2ec140,straight,0.025995715,0.0014648438
30b4531ddf40e82433a4261725d2498a,right-turn,31.646574,4.192047
30b520883604c1a3433c263d90f66637,lane-change-left,28.22491,23.333984
3107aeb92c9f24ba3aa16162a9cf3a39,straight,0.22821273,0.037597656
3118acbc7bdf5b5c67571fdd0f07e35b,left-turn,34.23971,3.6503906
3129a76a0ea8a71a604f25c27f89db39,left-turn,30.432825,2.8442383
3158a007c7369bd8306176cd7fbdaeb5,straight,0.5382653,0.12695312
31748d2e68a72a016cd61a2993520209,lane-change-right,5.3943744,2.624054
317e35f40b517974452fd174df950a0c,right-turn,30.960402,1.9121094
31c67fe6e783d2fbe2b22a8e21f21fa8,straight,0.17067441,0.095214844
31e0af8457037bb49790428f9b088f8c,straight,0.71602416,0.3828125
31ead8a9dd905ab2f3b836e8a4accf89,straight,0.0045237993,0.020996094
31f7b999608bfbe741b736a6bd8f0a66,straight,0.0909456,0.0024414062
320983c5491ac1df6ee938601bf3f769,left-turn,44.308704,11.428711
321c5b42f96755fdfa204330b443697c,lane-change-left,6.3564386,2.5785217
322e6ff5a529b28488ea3a146913fbfb,lane-change-right,4.0353794,2.5566406
322f9f40264b2e90e2745eb1f2de039f,right-turn,32.101368,2.6420898
3234e63425994d2ec05fcacd6d7df5e3,straight,1.032898,0.55333424
32499a10e22784d89031d1dc387ef86e,lane-change-right,3.4994733,3.1645508
324a1e8ed718b9a3034ab6adfb536151,right-turn,69.80278,14.407837
32726e9a1c60b9c89967c8d1711d5ea3,left-turn,31.023561,0.81591797
32749a4129c9a35856fbe9270a1f07c8,lane-change-left,6.55284,2.6210938
328ed314bdaee3b398e88c97a55c7172,straight,2.2893033,1.7729492
329d6bdb1a3d9b6d0f963ef3918036f7,lane-change-right,7.211324,2.5541992
32d77fcf792a205991979e7ee888df74,straight,0.79727393,0.09350586
32dc70f74081007a59dcc623cb29a7fc,right-turn,30.57236,1.6875
33082709eb027227a35b30f4190e0e0f,straight,0.038964033,0.421875
331f556a23df09444499b03435dcf752,straight,1.3103659,0.21777344
333caea9cb875b610469a90e9c07d62f,straight,1.7352811,0.70947266
3353933bf837d334f33afcb50ffcef25,lane-change-left,2.91357,2.5039062
33797568ffc4878e672a9249e26b8c8a,lane-change-left,7.4543324,2.518074
3389c72c9c7f5ccfa28d3a50c63e1715,straight,0.02772108,0.0107421875
33a1c9ee348f40c2a68dc5869b03e586,straight,0.051591296,0.00390625
33c39f3df0761a8a276b89a785fc30b5,lane-change-left,7.78732,2.5722656
33c55f87118b98fb5b0ab415545ebb72,straight,0.03164,0.32574463
33cb131776b793df008547c58018213c,lane-change-right,3.374887,2.5878906
33ffcfb0ff24eefeb4471e4d60bd673c,straight,0.89094037,0.21606445
340130c8f321505edcfe22e9bd03b530,straight,0.4192094,0.06762695
3452a52bc1cfb7e2e27049dca043a2c6,straight,0.48343852,0.022949219
3467c79e47280ad548a440e8366c008f,lane-change-right,11.197666,7.7304688
347204fdf2fcea7da480237099bf7eb5,straight,0.37615454,0.3359375
34d9ce94b37d47112f1da12f1cdc5c63,right-turn,30.476696,2.5616455
34dfe1703f153b71e3472c1b81ad9017,lane-change-left,4.6460967,2.5527344
3505a601667026c7df4b21cf1852057d,right-turn,32.13893,1.7036133
3509b7c543b5040670086ae767830d78,left-turn,31.50737,2.579834
35249c404489f298f7cba2b5448f97fa,lane-change-right,5.4223166,2.6460724
354ffd59eb921c9592b2303f531c9c05,left-turn,80.511154,12.023926
3550f1da3fe4914d15ec7aeb999fb60a,straight,0.02941202,0.020507812
358fc249801507efa38509377e975e79,left-turn,30.639133,3.025879
3595906d5579fe2e1a5aec728011630c,left-turn,31.892576,1.6699219
359c45aecf1cdad2e0217bf89eb5a5ec,left-turn,32.16877,4.355957
35ad4a6be1fa4121d727ebce3f46d3c1,straight,0.9340819,0.546875
35ce701953e63ee12189493ff16c4449,left-turn,31.246222,3.5285923
35d0eb6f5a4f492733463df579c76c24,lane-change-right,5.1170197,2.5003662
36190cc82b6b07bea577f0d4bfbc9730,left-turn,46.80926,6.431885
362c7e74f9e4d2579f4c9fac9964ad44,straight,0.3453349,0.057128906
362df24f596622e8957cbc09969ce670,straight,0.002812897,0.0018005371
364364876c9f91198517e5661775a2dc,right-turn,31.793476,2.0644531
3646f12d178c6b1a8a101f7fb4039af2,left-turn,30.443964,2.8642578
365f7bc85a59c58b7f3e0b6782750e7e,straight,1.1620611,0.13769531
3686c070f4c6e3cb3294801cc8f7dd45,left-turn,31.678604,1.8125
368a4d767bcf1f2111baf0c553bfc827,left-turn,31.516,3.1047363
36cbc84552200f0982d853310d68506b,left-turn,31.274246,1.480957
374910b0b8b2c19e01f4cd895887eceb,right-turn,30.07091,1.9248047
37505ec1a87c9ea4ac3c7c42928595e8,left-turn,30.744623,0.95751953
37a2c25c4226c2a1933b86223d24be3c,straight,0.2543676,0.0970459
37a594f0070a57373d913a0670dfcdc9,straight,0.3138568,0.22021484
37a66bdf2dc5aaff14284f7e16294e77,lane-change-right,7.0346937,2.5253906
37b6c738292a9414efa5a45290a3159f,lane-change-right,15.769504,5.3217773
37ba76345836e5566857780c1b14b006,straight,0.25465524,0.3408203
37c2b40d8b7866ba75a633f0d3d9c1b9,straight,0.72332364,0.33251953
381fa362fd58c0e91a567c6e4434c967,lane-change-left,6.642517,2.9101562
382159359266ee90192e5a6bee87159b,lane-change-left,5.4908724,11.621094
382435cbc2681dd696589de26a9d73f7,lane-change-right,10.655968,2.5454102
385689c856ea095253c84f4eeb9dc6f5,straight,0.17421725,0.37963867
3861d8961160054cd94398dec63c8b87,straight,0.23139295,0.0021972656
386ab3ea618efe54e7a714d4cb1c26d0,right-turn,46.76742,10.352539
386cfd03cbdba5c7189e1e25dfd5ce46,lane-change-left,12.113461,2.7509766
387a1ca95b93735047e41f0cf2580d15,straight,0.67768484,0.044433594
389d3da3535b3d3320bc004466426775,right-turn,30.407406,1.5732422
38a028785e6dc3dd4045edbcdcb81608,straight,0.8166407,0.21679688
38abb0d354833b6b4ba4f6078bdb617d,right-turn,32.010674,2.6571045
38be6d29114b810a9a2df2783828948b,lane-change-right,11.856026,4.38052
38d06fbd3ccc7b1862282c0f3132affb,right-turn,30.545813,2.008789
38e0028c52d4b6fcff383c789c7d7b3d,straight,0.43681958,0.20959473
38e76851209b9a3d1e4096b24672e39a,left-turn,48.011658,13.379395
390023c32e8bc1140d82bae15c6f4f24,left-turn,31.318123,2.2833252
3900c985fc6435224e406057f9136309,straight,0.2686754,0.091796875
3975f1a050ffed03c03d91278e2d4841,lane-change-right,11.910715,4.0908203
3989f525dde8a91fbc2561467e96e8a6,straight,0.79222715,0.02960205
398fc14a4b1d2a00773c9b96462324e8,right-turn,31.468637,1.8666992
3991d50b91f302c55197eea33fc8bb71,left-turn,31.10432,7.526367
39ac0a646b531ac3bc404af1b68cc2dc,straight,0.601313,0.56689453
39e7eb643751b378b7efd606453d2a0e,lane-change-left,10.79787,2.6230469
39ef34bff122f342389c05471bb9ed28,straight,0.4323879,1.9628906
3a0614e01e50c8ab796043e6dd266e77,left-turn,30.441957,2.7783203
3a5443d94fedb99fcba4e75547dc8f82,left-turn,44.81121,17.209106
3ae77e615e74eb6391a36c67a0be138f,right-turn,76.198166,28.863281
3af2f9c169b9bd2c6029e0585815293f,left-turn,68.23363,13.204353
3b0ae1df17333ccb8dd1e9bd24825de9,right-turn,37.755703,17.94336
3b0db7279d0e346cd3a71f5e55969ac0,left-turn,81.947525,20.535278
3b15dfd1c9e115b79fd0c2345ad07513,left-turn,32.23206,39.7417
3b1d078574dda711129b43de35873a5c,right-turn,30.687752,2.4223633
3b51f290af7362c445ef81211d4c2c1f,straight,2.7331977,1.9472656
3b7ebdf01c9a624d679011973eeb7f49,straight,1.6970241,0.034179688
3b90315089874e427e6b0599c1496fd6,lane-change-right,8.847836,7.7680664
3b9eb0840896073db845949e12e74930,straight,0.77064073,0.3671875
3bacedb13774056ed72d17e1f9afce98,straight,0.23046324,0.14746094
3c3752934a8eaea0ebb61debf410fa75,straight,0.28606647,0.014221191
3c49a2054fcbbfd8e186bbe2bdc7a2af,left-turn,30.007877,2.6992188
3c7bc646ab9da9db9219330d23d8ba9f,right-turn,32.58382,1.265625
3c7ee39378ee66eb14ed7014221fd9f2,right-turn,30.130913,1.9101562
3cac1ce268b0f297d916677489b0b0ec,straight,0.81633115,0.3585205
3d0f80563e78588b65b0643875f8c18c,lane-change-left,11.712027,2.5302734
3d12536e408a8f2d349d47e5d0f45ddb,right-turn,74.28281,17.964844
3d26da8b683472ee3002d3f27f4337e5,left-turn,31.33705,2.2988281
3d2b3bdf7d960fe93170ccf32f2d6872,lane-change-left,6.7426677,2.5527344
3d5ca62d4bc3d335dec208e851d03535,straight,0.30702248,0.20202637
3d5cc6aa569e826235dfc984c1079db3,left-turn,32.638737,2.0598602
3d998d6cebac60243a63ecb4bf2baf2e,straight,0.23420672,0.27906036
3dc25ced8a65ab9eb2f87a2c79a33017,left-turn,72.117714,17.84076
3dc3cfe6b453120dd97c298a3e3ab421,right-turn,31.213543,2.7424316
3de0f39bee9bea1e3ace723986115455,straight,0.616442,0.15771484
3e14f2dfc6c268c2755dfc48722b0e0d,left-turn,31.26886,2.2329102
3e18c3c1714dfdb54e8aec32e04377d0,lane-change-right,5.3668933,2.5466309
3e1cfb4f5b453f8f1b3ba9809216d5e0,straight,0.40784127,0.001411438
3e654b6e24d6a00637a1478452ee6b3f,right-turn,30.784403,2.1445312
3e6dcebc46783f981ec87cbd2c2fda8e,right-turn,31.590403,1.2712402
3eb8d4b12eaaac3feccb36e4f6287d7f,straight,0.7677356,0.15588379
3ee18b224bd294dd527d3aa0f4014fd1,straight,0.40519744,0.23144531
3eec7f1c19356a3403ec40817c67248b,straight,4.5845594,1.2260742
3efb1579d38812e51084594aaf867cf4,straight,0.142053,0.008407593
3f05136479bda5b363c453dc152f40d4,right-turn,30.36181,2.005005
3f7814ab09f452ef42c958a1531b1ef4,straight,1.5085447,0.095703125
3f925a82865891707c3022e7536c9163,lane-change-left,4.903414,2.5213623
3feb3e294068cce86c52ede02175e9bd,straight,0.5822027,0.0063476562
3ff4125c4a791b8abc63b37c188cf8f6,lane-change-right,10.292959,8.022461
3ffd8f6bfa7030b8e86678fec09edf74,left-turn,30.77652,2.286621
401acec2fee9e9d3b9a393f0c7b6230d,lane-change-right,17.865824,2.5664062
40a06e079b7cef1ef9d45a63a1105815,straight,0.25171894,0.08154297
40d539aedd844b2e8b9533dfdcff12b8,left-turn,30.06022,7.510803
40edca27477839f1b5b80a3ce4ba4327,left-turn,32.264175,1.6469727
410212deeb2216d0cd273ef037072733,right-turn,59.268753,5.2888184
41314439f50b64452b17eafdd45af169,straight,0.073223956,0.008544922
413f1773509db7d3eda2aaad7cdc9659,left-turn,32.86481,2.82872
417045319988a04d09445666448e35ef,right-turn,30.626116,2.072754
41b9d9675d8be0f31dbb71d399472369,left-turn,31.140135,2.0878906
41bfd17e3eda72e04565c52ed539ba9e,straight,0.4185288,0.03515625
41d4846a852f0bda8aeffbc82ad6c6fc,right-turn,78.536064,18.066284
41e383fc34b18fb60649a1af71c2d963,straight,0.014510259,0.28137207
42021beac19cfe790632491f66ac9b11,left-turn,48.95907,28.581818
422c259db5a2326f3b6be4a10947b5f4,lane-change-right,7.8022656,2.578125
422da3f820867f469c1118f718cbf9f7,right-turn,32.781914,2.0439453
42451935d11654513bbcd66b5a61a551,right-turn,31.726292,2.5742188
4259b098211c82350826ffa4ef42dba8,straight,0.86586523,0.26171875
426b39a37107054ba37f3feb8ea52bcd,lane-change-right,8.916301,2.524414
4279c9915c83c1dff1ead0cc6dcdfbec,right-turn,59.326138,4.407959
42802ff1ea764b1e8ff1d50d19de9115,right-turn,51.159317,3.786621
4283302e5ea09d4075326c691bb64425,straight,0.18923126,0.011962891
42b65e43c0248e89c2909b6ad2b37969,left-turn,31.114399,1.2107544
42fc0aada320664d46bec06317eec6f4,straight,0.85084903,0.18359375
431a2cbff4218d633ab7976dc06c4eda,lane-change-left,5.1509337,2.6299438
434b0931c59d6a0d66551cefc149b470,lane-change-right,5.391134,2.5654297
43540a9660a284a8c6d2d1ec429e510f,lane-change-left,3.7088459,2.5163574
435e26e860c071b1b76d61eb24d1fa59,straight,0.013570344,0.052490234
436081c390ac5db93530b8c6215b0c78,straight,0.09924416,0.06604004
4378fa311cf180d23b06cad6eab55f46,left-turn,61.268192,23.019287
437a32b261850bbf700751fe842683e9,right-turn,31.61719,1.8704147
438a04f1c1bfe38274e517e93681d622,straight,4.828199,1.2456055
43c8aaf2870a7d5864dbc57e83749a11,straight,0.32969928,0.09033203
43e54e929c62f3aab7ed77e9df8ed9a7,straight,0.2207428,0.01171875
43fe05892988e26b99aef92b4ec32df0,straight,0.54984903,0.032226562
442087ad02206aba7685078a3e93f1c3,left-turn,30.325085,1.2446289
442f2f5e995b6052b507794269250831,right-turn,41.5278,3.725586
4493fef3ad6f9108d3f33db78932b207,right-turn,30.79964,2.5136719
44e265ef426dac9a045b82c329890fae,right-turn,31.012182,1.6174316
450910c0dc4eded544737d693ee38b1b,straight,0.34255186,0.41601562
45119af3ff4c0af055dffbc772ee5ff6,straight,0.8193562,0.3671875
45210d77c8d463559a08b3c268113983,right-turn,78.7568,6.737793
458e7743864bdc9ca7b52608aec5c7fb,straight,0.76523536,0.8925781
459588caef20ded24b17da65f7ee929c,straight,0.039533768,0.0025939941
4641b2464046b34e9c2a1716a1e8c2db,straight,5.0048733,0.8796387
46b378860c66284914bb4879a128842a,right-turn,30.008575,1.2539062
46d9bf6665de9c09dc462804a3be9717,straight,0.22421615,0.3720703
46efa4d045e4f13a1d023ce61fd303b1,right-turn,32.847206,1.9243469
4763c688e87faa5a17a2323559478d2f,straight,1.8148742,0.1574707
47bbd6975899713ba839ec3ed69c31a6,right-turn,31.05392,1.269165
47bd067ea4b3398b0cd5a32eb2188633,left-turn,32.39232,2.5273438
47c9dbe4aa67d803801eae93dd18c1b5,straight,0.03280085,0.00390625
47d66149c4407b0a70d0c926de7fb142,left-turn,30.940178,1.0001221
47e3d70005cb1e8a7ec489b28b55ba8b,left-turn,121.527664,17.261902
47fe807509a8aa6afaf7b7b5f1da814a,straight,0.4033956,0.37109375
481feef6dab066b28778a63ea5e70735,lane-change-right,10.464106,2.6661377
482e02b0e80f3904a89eeedc2d78ef10,straight,0.6057276,0.5625
4845950d22ecca0828ca7371af78ae7a,straight,1.0314608,0.17114258
4848b3feb99078a8d06d93b7e779655e,lane-change-right,4.0270658,2.567871
4869a00441283625e8e35c90ffc17f35,straight,1.5272094,1.0078125
48828a351d15b812bfcf5405d9ec995d,straight,0.30577457,0.16882324
488e6713cc9a329ba6c73b77b12b84f8,right-turn,30.41312,1.909668
48b423002fd1b8726ba21dba82bd1e75,straight,0.12036886,0.005859375
48e124e7761ece961512112b94f86bf9,lane-change-left,10.551487,2.5273438
49169b810535f58d08394e14f4af8778,lane-change-left,11.163561,2.6777344
493f3734aaa1ab982bb425c5618d821d,lane-change-left,8.587235,13.771179
49867764041becadcf061a9837861fdf,left-turn,31.397484,2.8632812
49bb55727211e0894a706795b212c5cd,straight,0.30353048,0.009521484
49eb73682e180aff9f960761ec27e62b,right-turn,30.841755,1.9584961
4a33d575fdad9b7e1d171242c05bc94d,straight,0.14446567,0.0028076172
4a3b6441d1b40aa1daa316da25acac92,straight,0.46778598,0.40527344
4a7e646a0432bf9bb3f253b6495a6597,straight,1.2374622,0.10595703
4abdd8c60e93fee54de18179a7f632f1,straight,0.54964453,0.07128906
4ac57ceb3dfbb475f01b17d5ebbb03cf,left-turn,31.029615,1.550293
4acc516ad699822ad2b4fa2dcd08a515,left-turn,30.08274,1.7844849
4ae58eefdc84c8644518fced9f5eb2d0,straight,0.28850135,0.100738525
4b128655d7318292c021aa3d21652135,right-turn,30.511595,2.3701172
4b2af39311f13658d5bd70776565201a,lane-change-left,8.302531,11.136719
4b3ea2f464700e01971df3f40f8cf14e,right-turn,31.11762,1.8076172
4b5bcff2268cd976db4400270c75e2bf,right-turn,31.428772,1.8344727
4b75362a161ce96b6976fdaa5d59f1e8,left-turn,32.667725,2.1636205
4b8d2262ac249572dd4fc194a98bd1a2,straight,0.8078994,0.02709961
4bcf543d03976924d35a9eb050b53684,right-turn,31.911167,2.2597656
4bda1aa49344bb3649b35930df569568,lane-change-right,9.595623,3.1367188
4c09b7229c12a3e7984c0fbbf6276d0c,left-turn,30.003496,0.9145508
4c0dbe21ee85e541ccb13bc49436c6c1,left-turn,86.03184,26.773254
4c15d63591fe469df4720a459cfe404e,right-turn,31.725206,1.9350586
4c1967287fb0b6b4624ccf4a8266a295,left-turn,30.6871,3.4091797
4c399dec1705d434d4fd0df06c63b407,lane-change-right,10.05196,2.5430908
4c6d1f08f74e4db1a494ccf73279d5f2,straight,1.0994455,0.044265747
4cc72794cfb0f4d1eff06bb3c3ab3e54,left-turn,30.566696,2.7607422
4d79d9f3f68dec04c60d6c12f08c68df,right-turn,31.593466,1.9492188
4de7788689e9f683890af6b5a303e8dd,left-turn,58.44419,14.581543
4dec2b1c8d324c6d5cae25b32a2b0c5d,straight,0.45412245,0.0234375
4e1c92902bb9766a85e803099ba2781a,left-turn,30.351105,2.0911865
4e41440080130b763592c087505c602c,lane-change-left,5.3953233,2.5810547
4e47621186cd9908268bb7497707374e,right-turn,31.561176,2.1035156
4e65d2f7e8672fd467a01ff1279a2b6e,lane-change-right,5.159084,2.5234375
4e92684362c838dc0a690421f3046c66,straight,0.4337554,0.055786133
4eaa8865efc52e269bae327d31e883db,straight,0.03596343,0.0025634766
4ee69330cbcc705c05bd805f4db699cb,lane-change-right,7.5582743,2.5742188
4f0ae99af3b4cbe0305f8d49f25c3968,right-turn,31.768988,2.1968994
4f1faae60d895559fbd2629fa61e23a8,right-turn,30.146688,2.2011719
4f417e9ff9778b62d94683adf1b570b7,straight,0.09055526,0.006591797
4f66c35b23a3a33f89b2a653217e542e,right-turn,30.98636,1.7197266
4f8ef209806972f88a7d241554c882a5,lane-change-right,4.9588575,2.5058594
4fab8e1b650f9169253a423381f76325,right-turn,30.909569,2.1933594
4fbf3445fba58dc61068d6ce29b4bba1,straight,6.741216,1.8414307
5013ac7c95191f2b3fe29f0ac27dec1b,right-turn,31.360292,1.8996582
50346569068d0af2d9999b9d77740a0f,right-turn,30.457048,1.5180664
5038aa6481f51a34fef5f3dcb0e70a79,left-turn,31.081638,1.902832
5049033e08a7c00b0d77ffabf8181837,right-turn,32.570503,1.9980469
5054b565f3a93cc51f50e1d152500368,right-turn,31.852398,1.8453369
50583c556d9028c66fa8766b795f9489,right-turn,31.512753,1.301117
508be8ec1854ec7d7182bb4e554def31,right-turn,64.601875,5.6308594
512a600f74ac4571680b54b27ee30105,straight,0.2045544,0.0029296875
513b0fabff7429a1e6e8f13122150dba,lane-change-left,13.237165,2.6513672
513c9aa7340155f7a37e4865396bb00b,right-turn,32.877987,1.84375
5143859b979bdf517ec4d9e3d2a10ede,right-turn,30.418665,1.6484375
514c77ab304b03f455bc895b997d50ac,straight,0.80139625,0.4506836
515241533fd277a1acf11b271988fde5,lane-change-left,7.8575397,2.506897
516c0bf487a017755921538a8914d5c3,straight,0.39995483,0.09472656
5198429c2071128d979e0a5e1cc0aa59,straight,0.19086477,0.2199707
519ff17090df1571d0c70c7077621ce1,straight,0.6426857,0.51660156
51b54fcb826b2fed862a83f37b91a838,right-turn,30.145414,2.1972656
51b8515bf0b34995f9da2b43e68a0148,straight,0.9444895,0.16101074
522da28d44bc0301f435f80a94962687,right-turn,30.850447,1.8186035
522ead2e514512512d8f5b1653d99a03,straight,0.10379659,0.0014648438
5236918f176e326ea0f988234cf12c92,right-turn,31.068743,8.766846
52549d318aab92d9505e4e545ef684a2,left-turn,30.995844,1.5078125
527d5372ef1140df95e9c010660727a9,right-turn,31.438385,1.0161133
52a1b802e14f72aa2cf079a3bb3a0d71,straight,1.4157243,0.17285156
52a64e46a41cab4ab2a31802851ffb40,straight,0.3848544,0.015136719
530b65f35ad9d1bccd9ce2cdf492389c,right-turn,30.751423,2.505127
532c05a7486a1cabce2b8f35579d700f,lane-change-left,4.749718,2.5009766
53436dd61ddab1df89314cecbd23995a,straight,0.010248405,0.62597656
5396b7c810bfcf48dceccbdc565e3a38,right-turn,31.559004,1.0534363
53983b15bde945c91208271897c8cfd8,lane-change-left,4.3304787,2.5026855
539de58348ea5bfe691155334f48fc2b,straight,0.25621194,0.015625
53c1a4ede639a04c4423bcb18268b2a2,left-turn,81.08422,20.542358
54196c3e9263f77e562c336300aa81d3,lane-change-right,6.7815256,8.013672
541eec327aa648ae18e1748ca9e72254,left-turn,39.424843,0.6586914
545c2fe62ab8e234a93a36dbf48440ee,straight,0.33358383,0.068847656
547c906b98eda42847665b11d2757025,straight,2.2329614,0.33740234
54b65c84a29b82f178c4c5a76fbbae59,lane-change-right,8.537479,2.6940918
54e3da9b2b619d469c2c7548f70551cd,lane-change-left,1.448666,2.5219727
55109072557e312d5d61e6c778fd014f,left-turn,31.427557,1.6230469
55552b9505a724a0075edfe223ae4227,lane-change-left,8.661921,2.507904
55c744d2d4a1d07c14bdedb31c8cec94,lane-change-right,6.7175627,2.571289
55d985cefcd4d23075fb40381d021f4a,right-turn,32.199043,2.0205078
55d9b9803afcd5c026de6972629683c0,straight,0.011964038,0.049804688
55eae1c58c3580a3a5ad5423ebd392f1,left-turn,77.87414,26.072754
56183750b206e0d9e00c66f27a38fb0a,lane-change-right,4.44617,2.5444336
563d517deaff1a63cafb6774df9c2350,straight,0.47196028,0.4404297
56e6d1615b045805b245741a2be52ad2,left-turn,30.71054,1.5253906
56fec8694cb8a12ad77f34c421a3387b,left-turn,30.3782,1.0439453
571245afe3f9e14d601fa879d6399f78,right-turn,30.280016,1.2333984
571d0d5a4d2504f52b72afda5e918ad8,right-turn,30.299524,1.7871094
57357cc6cd69dcdb82ff8772cf876a3e,straight,0.511855,0.25585938
574b3ea38739bc2dcddf760913ae1095,left-turn,37.615265,6.496521
577012e18ab837d3886683c3e2491e49,left-turn,30.14968,1.4484863
5784b6ab30d89caa86a100d5f90a4f4c,lane-change-left,4.954057,2.5507812
5797efecead06d225229cce167fd7873,right-turn,31.228241,1.9128418
579cc83d157f569d63909f25cad0ddf3,right-turn,31.33822,1.3999023
57a6271444a065e7669292e6361fc2a1,lane-change-right,9.383164,2.6513672
57acd08f5c70212cf6e6a0965b7502fb,lane-change-left,11.129637,2.6816406
57b398d4f28e0b951e6ce86fb3cdf126,left-turn,30.587692,2.119629
57d945efa763cb25af76b7b692c8da42,left-turn,31.218136,2.5297852
57e552729062a4b29d613fb34dd7230d,left-turn,31.266474,1.3906784
57eb09dd89a06aef337a36c620b270e6,straight,0.0844403,0.05529785
57f1aae142798503bbf227be1848f6dd,right-turn,31.166906,1.1157227
57fe298c63a0f333f959c5501b2e0bc4,straight,1.923954,0.1652832
582903ec07557bf6b1a3d023eaabca28,lane-change-left,3.3015459,4.7597656
582fe552305feb72af7f503157189965,straight,0.2195119,0.1352539
5839bca2902ce3143304e9960316e1b4,right-turn,31.685434,2.1063232
5891ac2fdb48a9386b87754d2cc29996,left-turn,30.549675,0.6894531
58c5a51c73384f9c0f1b91df77959bdf,right-turn,31.797104,0.4925537
5944f9503867cbee2ede698e984d5e83,straight,0.15698968,0.10180664
59735f607ef631aa62adf295d7498879,left-turn,31.22808,1.9987793
599e9d36c5fda7568ad5c37c61052791,left-turn,31.502586,2.672699
59d3145e043ca4d10696954a6dfa5d83,right-turn,31.25324,4.9851074
59d490f9cd61f87bfd805b2302975d89,lane-change-right,24.5214,2.5894775
5a00264d6c23fe5d4398b0e1a8358b73,straight,0.1230951,0.041015625
5a2b3c3dec879963809d50f496e2cad8,straight,3.2525642,0.93359375
5a4e28439fcac2ced3079f79ebdf7ee8,straight,0.1401281,0.03668213
5a72519cde3d4ae1fd2b308ddc09cbbd,right-turn,31.181786,1.2036133
5aa56cc7c1494d8815342cff4ee3efd4,left-turn,30.810566,3.5249023
5acced302c48e40cb111bb4d05cd22d2,right-turn,31.100029,1.4165039
5aeb93f84ecb94f5fd79873fc2baef92,right-turn,31.479284,1.8823242
5b0d875ad180b588c843c92160814d1f,right-turn,31.24067,2.9063606
5b0f40db09eadf1a3c8ac52aeb377532,right-turn,30.750217,2.3173828
5b1f21412588872c2ef89f817a3dd43c,right-turn,30.440659,6.51709
5b26936d795b16f5283c2385d9b891cc,right-turn,30.288141,1.5292969
5b2bbf542669aa57fc291a06f6dfc00d,straight,0.007798148,0.16601562
5b315d8da05e580a0deefffd1ecae2c3,right-turn,30.112051,2.3857422
5b6a9357ece801bf19c64c8a8806e351,straight,0.023918688,0.001953125
5b726a71365d8990b9db0f5333d7daa6,left-turn,32.050674,3.2216797
5bb652edff7975f7bdf078e00614338f,left-turn,31.70463,26.555664
5c07cb88582e8cbfe912a83862941e00,lane-change-left,3.6106598,2.5449219
5c20d39301b65963151038c28ca26742,lane-change-right,3.353202,2.5217285
5c25a56725e94f96c266bb41561e9b18,lane-change-right,11.719333,2.5805664
5c45132b8ec7a0255e85e985c8df74e9,right-turn,31.342346,2.4379883
5c4e6054bd529633e5aacc032caae2f8,right-turn,31.864275,2.4169922
5c5e6445998f45366c4da20a84970c14,lane-change-left,26.819147,2.5761719
5c8ab80f51104fe6c49f6ed9801ecbc9,straight,0.46996635,0.75024414
5c9ced01b448f7a331cdade0fb380f94,lane-change-right,6.863175,2.5410156
5cc38c0c02d1df36dd37d80bae482f1c,right-turn,62.08833,20.681396
5cd649b5936f365ab7fb5106d68a7211,left-turn,31.305714,1.3925781
5cd71037af37016b012e7b7da24dde52,straight,1.9539908,0.20422363
5ce0e858beba3147e65d6d4a2bc28e70,straight,0.06297441,0.0062446594
5cf7afaf0e4857051a41171a60187405,left-turn,30.171625,1.7872925
5d36c48a0b7f2e0feefc27c7d8efbf9f,right-turn,31.580557,1.620758
5de1239bdcb8b2341844b84ea136fb56,lane-change-right,7.0088806,2.5230713
5e0c4741c1de43a39a8aebb9fa7ff9b2,lane-change-right,7.4723163,2.5585938
5e3a372b4f2d0f56cd6870bc8905a498,left-turn,30.931784,3.1933594
5eeea0e74f97ab4d0109e22c0879c9ea,right-turn,30.11337,1.809082
5f1aedae0c63e6a1b597f727ad589a64,left-turn,30.576897,2.1542969
5f3acbee7923e1b69d6601c21e135f66,straight,0.24095394,0.041625977
5f6f402572300db82d03e488af74c251,right-turn,30.63506,3.071289
5fceae2bac5e3603d6a1ca3b4fae7673,straight,0.1369185,0.029907227
600f3f2645ec8a40d8328aaeed7922ea,straight,0.30658734,0.1171875
6044c029010536852dbb99ed73416cd5,straight,1.138106,0.08935547
60578ba5e1576df80787d7669c177aea,straight,0.16260386,0.47851562
6075ed15ead9656b23cd00a3eecef5cf,straight,0.4570087,0.095458984
609a245346eae6b23c1d3626c0c64eaa,straight,0.46899122,0.15234375
60c8a525e98c62eaa8e358a590b81621,straight,0.22591442,0.12866211
6119f0a9d1f677d1e30d989a974fa1d4,straight,0.19031417,0.009063721
