sequence_id,label,day_night,first_frame_brightness_score
2ffdaffdc16df1c77bc976008fa4066d,straight,day,0.7172116637229919
3008b6b2f152199adc395781e1709c4f,lane-change-right,day,0.6994194984436035
3008bcb2457bb5625988469c49e5cbef,right-turn,day,0.6413535475730896
30465d51196f9f8020f3b01ada513e4f,right-turn,night,0.0314883254468441
309b4ac4e68b970e4aa1eb009b9ead80,right-turn,night,0.05293824523687363
30a225c600d51a26b13f56c1ee2ec140,straight,day,0.8233553171157837
30b4531ddf40e82433a4261725d2498a,right-turn,day,0.5950875878334045
30b520883604c1a3433c263d90f66637,lane-change-left,night,0.07855476438999176
3107aeb92c9f24ba3aa16162a9cf3a39,straight,day,0.8929490447044373
3118acbc7bdf5b5c67571fdd0f07e35b,left-turn,night,0.04261450842022896
3129a76a0ea8a71a604f25c27f89db39,left-turn,day,0.5264838337898254
3158a007c7369bd8306176cd7fbdaeb5,straight,night,0.041075944900512695
31748d2e68a72a016cd61a2993520209,lane-change-right,day,0.6679475903511047
317e35f40b517974452fd174df950a0c,right-turn,night,0.07098698616027832
31c67fe6e783d2fbe2b22a8e21f21fa8,straight,night,0.07513844221830368
31e0af8457037bb49790428f9b088f8c,straight,night,0.03454289585351944
31ead8a9dd905ab2f3b836e8a4accf89,straight,day,0.7255880832672119
31f7b999608bfbe741b736a6bd8f0a66,straight,day,0.9719334244728088
320983c5491ac1df6ee938601bf3f769,left-turn,night,0.07984622567892075
321c5b42f96755fdfa204330b443697c,lane-change-left,day,0.4590207040309906
322e6ff5a529b28488ea3a146913fbfb,lane-change-right,day,0.5943728089332581
322f9f40264b2e90e2745eb1f2de039f,right-turn,day,0.6583957672119141
3234e63425994d2ec05fcacd6d7df5e3,straight,day,0.569463312625885
32499a10e22784d89031d1dc387ef86e,lane-change-right,day,0.8088462948799133
324a1e8ed718b9a3034ab6adfb536151,right-turn,day,0.8290273547172546
32726e9a1c60b9c89967c8d1711d5ea3,left-turn,day,0.6557928919792175
32749a4129c9a35856fbe9270a1f07c8,lane-change-left,day,0.808704674243927
328ed314bdaee3b398e88c97a55c7172,straight,night,0.07946466654539108
329d6bdb1a3d9b6d0f963ef3918036f7,lane-change-right,night,0.05140775442123413
32d77fcf792a205991979e7ee888df74,straight,day,0.5107578635215759
32dc70f74081007a59dcc623cb29a7fc,right-turn,day,0.6460239887237549
33082709eb027227a35b30f4190e0e0f,straight,night,0.04156184196472168
331f556a23df09444499b03435dcf752,straight,day,0.7014802694320679
333caea9cb875b610469a90e9c07d62f,straight,day,0.8099075555801392
3353933bf837d334f33afcb50ffcef25,lane-change-left,night,0.0347633957862854
33797568ffc4878e672a9249e26b8c8a,lane-change-left,day,0.567943274974823
3389c72c9c7f5ccfa28d3a50c63e1715,straight,day,0.8236963152885437
33a1c9ee348f40c2a68dc5869b03e586,straight,day,0.8698090314865112
33c39f3df0761a8a276b89a785fc30b5,lane-change-left,day,0.612406849861145
33c55f87118b98fb5b0ab415545ebb72,straight,day,0.9210219979286194
33cb131776b793df008547c58018213c,lane-change-right,day,0.7028800249099731
33ffcfb0ff24eefeb4471e4d60bd673c,straight,night,0.29849773645401
340130c8f321505edcfe22e9bd03b530,straight,night,0.0749974399805069
3452a52bc1cfb7e2e27049dca043a2c6,straight,day,0.842258632183075
3467c79e47280ad548a440e8366c008f,lane-change-right,night,0.0652468129992485
347204fdf2fcea7da480237099bf7eb5,straight,day,0.8824345469474792
34d9ce94b37d47112f1da12f1cdc5c63,right-turn,day,0.6709385514259338
34dfe1703f153b71e3472c1b81ad9017,lane-change-left,day,0.6804448366165161
3505a601667026c7df4b21cf1852057d,right-turn,day,0.8808788657188416
3509b7c543b5040670086ae767830d78,left-turn,day,0.7978418469429016
35249c404489f298f7cba2b5448f97fa,lane-change-right,day,0.5675670504570007
354ffd59eb921c9592b2303f531c9c05,left-turn,day,0.7792099118232727
3550f1da3fe4914d15ec7aeb999fb60a,straight,day,0.6913572549819946
358fc249801507efa38509377e975e79,left-turn,day,0.8300948739051819
3595906d5579fe2e1a5aec728011630c,left-turn,day,0.4349305033683777
359c45aecf1cdad2e0217bf89eb5a5ec,left-turn,day,0.6078672409057617
35ad4a6be1fa4121d727ebce3f46d3c1,straight,day,0.9699164032936096
35ce701953e63ee12189493ff16c4449,left-turn,night,0.06871653348207474
35d0eb6f5a4f492733463df579c76c24,lane-change-right,day,0.7186410427093506
36190cc82b6b07bea577f0d4bfbc9730,left-turn,day,0.8722765445709229
362c7e74f9e4d2579f4c9fac9964ad44,straight,day,0.9439681768417358
362df24f596622e8957cbc09969ce670,straight,day,0.6897527575492859
364364876c9f91198517e5661775a2dc,right-turn,night,0.05177827551960945
3646f12d178c6b1a8a101f7fb4039af2,left-turn,day,0.8650516867637634
365f7bc85a59c58b7f3e0b6782750e7e,straight,night,0.06768322736024857
3686c070f4c6e3cb3294801cc8f7dd45,left-turn,day,0.855948269367218
368a4d767bcf1f2111baf0c553bfc827,left-turn,night,0.05157069116830826
36cbc84552200f0982d853310d68506b,left-turn,day,0.7095346450805664
374910b0b8b2c19e01f4cd895887eceb,right-turn,night,0.07087923586368561
37505ec1a87c9ea4ac3c7c42928595e8,left-turn,day,0.8335059881210327
37a2c25c4226c2a1933b86223d24be3c,straight,day,0.5266168713569641
37a594f0070a57373d913a0670dfcdc9,straight,day,0.6935369372367859
37a66bdf2dc5aaff14284f7e16294e77,lane-change-right,night,0.08890805393457413
37b6c738292a9414efa5a45290a3159f,lane-change-right,day,0.9611072540283203
37ba76345836e5566857780c1b14b006,straight,day,0.852767288684845
37c2b40d8b7866ba75a633f0d3d9c1b9,straight,day,0.6244238615036011
381fa362fd58c0e91a567c6e4434c967,lane-change-left,night,0.05029615759849548
382159359266ee90192e5a6bee87159b,lane-change-left,day,0.5157613158226013
382435cbc2681dd696589de26a9d73f7,lane-change-right,day,0.5150589942932129
385689c856ea095253c84f4eeb9dc6f5,straight,day,0.6320619583129883
3861d8961160054cd94398dec63c8b87,straight,day,0.6808504462242126
386ab3ea618efe54e7a714d4cb1c26d0,right-turn,day,0.8095168471336365
386cfd03cbdba5c7189e1e25dfd5ce46,lane-change-left,day,0.6114586591720581
387a1ca95b93735047e41f0cf2580d15,straight,day,0.6621814966201782
389d3da3535b3d3320bc004466426775,right-turn,day,0.6779111623764038
38a028785e6dc3dd4045edbcdcb81608,straight,day,0.910758912563324
38abb0d354833b6b4ba4f6078bdb617d,right-turn,day,0.6948858499526978
38be6d29114b810a9a2df2783828948b,lane-change-right,day,0.8817717432975769
38d06fbd3ccc7b1862282c0f3132affb,right-turn,day,0.9262552261352539
38e0028c52d4b6fcff383c789c7d7b3d,straight,day,0.7451971173286438
38e76851209b9a3d1e4096b24672e39a,left-turn,night,0.07271385192871094
390023c32e8bc1140d82bae15c6f4f24,left-turn,day,0.7355008721351624
3900c985fc6435224e406057f9136309,straight,day,0.725301206111908
3975f1a050ffed03c03d91278e2d4841,lane-change-right,day,0.7016529440879822
3989f525dde8a91fbc2561467e96e8a6,straight,night,0.08901932835578918
398fc14a4b1d2a00773c9b96462324e8,right-turn,night,0.06670942902565002
3991d50b91f302c55197eea33fc8bb71,left-turn,day,0.8439789414405823
39ac0a646b531ac3bc404af1b68cc2dc,straight,day,0.9823376536369324
39e7eb643751b378b7efd606453d2a0e,lane-change-left,night,0.09697486460208893
39ef34bff122f342389c05471bb9ed28,straight,day,0.6494721174240112
3a0614e01e50c8ab796043e6dd266e77,left-turn,night,0.07962700724601746
3a5443d94fedb99fcba4e75547dc8f82,left-turn,day,0.5648096203804016
3ae77e615e74eb6391a36c67a0be138f,right-turn,night,0.04756327345967293
3af2f9c169b9bd2c6029e0585815293f,left-turn,day,0.418623685836792
3b0ae1df17333ccb8dd1e9bd24825de9,right-turn,day,0.8949633836746216
3b0db7279d0e346cd3a71f5e55969ac0,left-turn,day,0.7406261563301086
3b15dfd1c9e115b79fd0c2345ad07513,left-turn,day,0.8524737358093262
3b1d078574dda711129b43de35873a5c,right-turn,day,0.6926735043525696
3b51f290af7362c445ef81211d4c2c1f,straight,day,0.6757528781890869
3b7ebdf01c9a624d679011973eeb7f49,straight,day,0.8987935185432434
3b90315089874e427e6b0599c1496fd6,lane-change-right,day,0.9633761644363403
3b9eb0840896073db845949e12e74930,straight,day,0.783741295337677
3bacedb13774056ed72d17e1f9afce98,straight,day,0.9365441203117371
3c3752934a8eaea0ebb61debf410fa75,straight,day,0.48475077748298645
3c49a2054fcbbfd8e186bbe2bdc7a2af,left-turn,night,0.052193306386470795
3c7bc646ab9da9db9219330d23d8ba9f,right-turn,night,0.04305870085954666
3c7ee39378ee66eb14ed7014221fd9f2,right-turn,day,0.7851954102516174
3cac1ce268b0f297d916677489b0b0ec,straight,day,0.773448646068573
3d0f80563e78588b65b0643875f8c18c,lane-change-left,day,0.5678327083587646
3d12536e408a8f2d349d47e5d0f45ddb,right-turn,day,0.8521695733070374
3d26da8b683472ee3002d3f27f4337e5,left-turn,day,0.7686601281166077
3d2b3bdf7d960fe93170ccf32f2d6872,lane-change-left,night,0.05587634816765785
3d5ca62d4bc3d335dec208e851d03535,straight,day,0.6155415773391724
3d5cc6aa569e826235dfc984c1079db3,left-turn,day,0.570488452911377
3d998d6cebac60243a63ecb4bf2baf2e,straight,day,0.5728324055671692
3dc25ced8a65ab9eb2f87a2c79a33017,left-turn,day,0.6690996289253235
3dc3cfe6b453120dd97c298a3e3ab421,right-turn,night,0.061816152185201645
3de0f39bee9bea1e3ace723986115455,straight,day,0.7977253198623657
3e14f2dfc6c268c2755dfc48722b0e0d,left-turn,day,0.8098996877670288
3e18c3c1714dfdb54e8aec32e04377d0,lane-change-right,day,0.5047619342803955
3e1cfb4f5b453f8f1b3ba9809216d5e0,straight,day,0.6886114478111267
3e654b6e24d6a00637a1478452ee6b3f,right-turn,day,0.9294716119766235
3e6dcebc46783f981ec87cbd2c2fda8e,right-turn,day,0.4922698438167572
3eb8d4b12eaaac3feccb36e4f6287d7f,straight,night,0.03278623893857002
3ee18b224bd294dd527d3aa0f4014fd1,straight,day,0.7710521221160889
3eec7f1c19356a3403ec40817c67248b,straight,night,0.09184415638446808
3efb1579d38812e51084594aaf867cf4,straight,day,0.7394809126853943
3f05136479bda5b363c453dc152f40d4,right-turn,night,0.06468085199594498
3f7814ab09f452ef42c958a1531b1ef4,straight,day,0.8126072883605957
3f925a82865891707c3022e7536c9163,lane-change-left,day,0.9463310241699219
3feb3e294068cce86c52ede02175e9bd,straight,day,0.9258443117141724
3ff4125c4a791b8abc63b37c188cf8f6,lane-change-right,night,0.15553763508796692
3ffd8f6bfa7030b8e86678fec09edf74,left-turn,day,0.7389951348304749
401acec2fee9e9d3b9a393f0c7b6230d,lane-change-right,night,0.030643556267023087
40a06e079b7cef1ef9d45a63a1105815,straight,day,0.7321678996086121
40d539aedd844b2e8b9533dfdcff12b8,left-turn,day,0.7858930230140686
40edca27477839f1b5b80a3ce4ba4327,left-turn,day,0.7409096360206604
410212deeb2216d0cd273ef037072733,right-turn,day,0.6228458881378174
41314439f50b64452b17eafdd45af169,straight,day,0.7760648131370544
413f1773509db7d3eda2aaad7cdc9659,left-turn,day,0.8228947520256042
417045319988a04d09445666448e35ef,right-turn,day,0.8131773471832275
41b9d9675d8be0f31dbb71d399472369,left-turn,day,0.8011078238487244
41bfd17e3eda72e04565c52ed539ba9e,straight,night,0.09633580595254898
41d4846a852f0bda8aeffbc82ad6c6fc,right-turn,day,0.45396801829338074
41e383fc34b18fb60649a1af71c2d963,straight,day,0.8876355886459351
42021beac19cfe790632491f66ac9b11,left-turn,day,0.5568117499351501
422c259db5a2326f3b6be4a10947b5f4,lane-change-right,night,0.12549810111522675
422da3f820867f469c1118f718cbf9f7,right-turn,day,0.6323752403259277
42451935d11654513bbcd66b5a61a551,right-turn,night,0.037048716098070145
4259b098211c82350826ffa4ef42dba8,straight,night,0.040182407945394516
426b39a37107054ba37f3feb8ea52bcd,lane-change-right,day,0.7058157920837402
4279c9915c83c1dff1ead0cc6dcdfbec,right-turn,day,0.8770475387573242
42802ff1ea764b1e8ff1d50d19de9115,right-turn,day,0.6358439326286316
4283302e5ea09d4075326c691bb64425,straight,day,0.6255054473876953
42b65e43c0248e89c2909b6ad2b37969,left-turn,night,0.07091717422008514
42fc0aada320664d46bec06317eec6f4,straight,night,0.07849931716918945
431a2cbff4218d633ab7976dc06c4eda,lane-change-left,day,0.5386671423912048
434b0931c59d6a0d66551cefc149b470,lane-change-right,day,0.8346682190895081
43540a9660a284a8c6d2d1ec429e510f,lane-change-left,day,0.9830483198165894
435e26e860c071b1b76d61eb24d1fa59,straight,night,0.02780321054160595
436081c390ac5db93530b8c6215b0c78,straight,day,0.6279892325401306
4378fa311cf180d23b06cad6eab55f46,left-turn,day,0.8060265779495239
437a32b261850bbf700751fe842683e9,right-turn,day,0.594993531703949
438a04f1c1bfe38274e517e93681d622,straight,day,0.3886350989341736
43c8aaf2870a7d5864dbc57e83749a11,straight,day,0.5639338493347168
43e54e929c62f3aab7ed77e9df8ed9a7,straight,night,0.09631574898958206
43fe05892988e26b99aef92b4ec32df0,straight,day,0.7217673063278198
442087ad02206aba7685078a3e93f1c3,left-turn,day,0.7918691039085388
442f2f5e995b6052b507794269250831,right-turn,night,0.06791026890277863
4493fef3ad6f9108d3f33db78932b207,right-turn,night,0.07436970621347427
44e265ef426dac9a045b82c329890fae,right-turn,day,0.7962601184844971
450910c0dc4eded544737d693ee38b1b,straight,day,0.8096596002578735
45119af3ff4c0af055dffbc772ee5ff6,straight,night,0.03865819424390793
45210d77c8d463559a08b3c268113983,right-turn,day,0.8964769840240479
458e7743864bdc9ca7b52608aec5c7fb,straight,day,0.6550164222717285
459588caef20ded24b17da65f7ee929c,straight,night,0.043792176991701126
4641b2464046b34e9c2a1716a1e8c2db,straight,day,0.7741453051567078
46b378860c66284914bb4879a128842a,right-turn,day,0.7988899946212769
46d9bf6665de9c09dc462804a3be9717,straight,day,0.8747221827507019
46efa4d045e4f13a1d023ce61fd303b1,right-turn,night,0.028765490278601646
4763c688e87faa5a17a2323559478d2f,straight,day,0.730465292930603
47bbd6975899713ba839ec3ed69c31a6,right-turn,night,0.07490593940019608
47bd067ea4b3398b0cd5a32eb2188633,left-turn,night,0.03441641479730606
47c9dbe4aa67d803801eae93dd18c1b5,straight,night,0.0335892029106617
47d66149c4407b0a70d0c926de7fb142,left-turn,night,0.031183799728751183
47e3d70005cb1e8a7ec489b28b55ba8b,left-turn,day,0.8286657333374023
47fe807509a8aa6afaf7b7b5f1da814a,straight,night,0.05158817395567894
481feef6dab066b28778a63ea5e70735,lane-change-right,day,0.6012884378433228
482e02b0e80f3904a89eeedc2d78ef10,straight,night,0.10142958909273148
4845950d22ecca0828ca7371af78ae7a,straight,day,0.6464769244194031
4848b3feb99078a8d06d93b7e779655e,lane-change-right,day,0.9225780963897705
4869a00441283625e8e35c90ffc17f35,straight,night,0.04146037623286247
48828a351d15b812bfcf5405d9ec995d,straight,day,0.6610543727874756
488e6713cc9a329ba6c73b77b12b84f8,right-turn,day,0.7651935815811157
48b423002fd1b8726ba21dba82bd1e75,straight,day,0.6333242654800415
48e124e7761ece961512112b94f86bf9,lane-change-left,night,0.05359940603375435
49169b810535f58d08394e14f4af8778,lane-change-left,night,0.07505639642477036
493f3734aaa1ab982bb425c5618d821d,lane-change-left,day,0.8574274182319641
49867764041becadcf061a9837861fdf,left-turn,night,0.04871348664164543
49bb55727211e0894a706795b212c5cd,straight,night,0.03337320312857628
49eb73682e180aff9f960761ec27e62b,right-turn,day,0.6550630331039429
4a33d575fdad9b7e1d171242c05bc94d,straight,day,0.904160737991333
4a3b6441d1b40aa1daa316da25acac92,straight,day,0.5800652503967285
4a7e646a0432bf9bb3f253b6495a6597,straight,day,0.6596751809120178
4abdd8c60e93fee54de18179a7f632f1,straight,night,0.040067363530397415
4ac57ceb3dfbb475f01b17d5ebbb03cf,left-turn,day,0.880440890789032
4acc516ad699822ad2b4fa2dcd08a515,left-turn,day,0.5785719752311707
4ae58eefdc84c8644518fced9f5eb2d0,straight,day,0.46686258912086487
4b128655d7318292c021aa3d21652135,right-turn,night,0.03047335520386696
4b2af39311f13658d5bd70776565201a,lane-change-left,day,0.6408127546310425
4b3ea2f464700e01971df3f40f8cf14e,right-turn,day,0.9425733685493469
4b5bcff2268cd976db4400270c75e2bf,right-turn,day,0.7032239437103271
4b75362a161ce96b6976fdaa5d59f1e8,left-turn,day,0.5594320297241211
4b8d2262ac249572dd4fc194a98bd1a2,straight,night,0.057016246020793915
4bcf543d03976924d35a9eb050b53684,right-turn,night,0.039385244250297546
4bda1aa49344bb3649b35930df569568,lane-change-right,day,0.8807267546653748
4c09b7229c12a3e7984c0fbbf6276d0c,left-turn,day,0.9195986390113831
4c0dbe21ee85e541ccb13bc49436c6c1,left-turn,day,0.6103742718696594
4c15d63591fe469df4720a459cfe404e,right-turn,day,0.5978329181671143
4c1967287fb0b6b4624ccf4a8266a295,left-turn,night,0.06287422776222229
4c399dec1705d434d4fd0df06c63b407,lane-change-right,day,0.9640968441963196
4c6d1f08f74e4db1a494ccf73279d5f2,straight,day,0.7831051349639893
4cc72794cfb0f4d1eff06bb3c3ab3e54,left-turn,day,0.8798341155052185
4d79d9f3f68dec04c60d6c12f08c68df,right-turn,night,0.03435731679201126
4de7788689e9f683890af6b5a303e8dd,left-turn,day,0.4906359612941742
4dec2b1c8d324c6d5cae25b32a2b0c5d,straight,night,0.04752061516046524
4e1c92902bb9766a85e803099ba2781a,left-turn,day,0.7112736701965332
4e41440080130b763592c087505c602c,lane-change-left,day,0.8431322574615479
4e47621186cd9908268bb7497707374e,right-turn,night,0.06439155340194702
4e65d2f7e8672fd467a01ff1279a2b6e,lane-change-right,day,0.3987402617931366
4e92684362c838dc0a690421f3046c66,straight,day,0.6298937201499939
4eaa8865efc52e269bae327d31e883db,straight,day,0.4976201057434082
4ee69330cbcc705c05bd805f4db699cb,lane-change-right,day,0.8798810839653015
4f0ae99af3b4cbe0305f8d49f25c3968,right-turn,night,0.03676340728998184
4f1faae60d895559fbd2629fa61e23a8,right-turn,night,0.12688729166984558
4f417e9ff9778b62d94683adf1b570b7,straight,day,0.7072494626045227
4f66c35b23a3a33f89b2a653217e542e,right-turn,night,0.03172442317008972
4f8ef209806972f88a7d241554c882a5,lane-change-right,night,0.10047115385532379
4fab8e1b650f9169253a423381f76325,right-turn,day,0.6458157896995544
4fbf3445fba58dc61068d6ce29b4bba1,straight,day,0.774578332901001
5013ac7c95191f2b3fe29f0ac27dec1b,right-turn,day,0.5787899494171143
50346569068d0af2d9999b9d77740a0f,right-turn,day,0.8149363994598389
5038aa6481f51a34fef5f3dcb0e70a79,left-turn,day,0.5612331628799438
5049033e08a7c00b0d77ffabf8181837,right-turn,day,0.9436163306236267
5054b565f3a93cc51f50e1d152500368,right-turn,day,0.6070287823677063
50583c556d9028c66fa8766b795f9489,right-turn,day,0.6315492391586304
508be8ec1854ec7d7182bb4e554def31,right-turn,day,0.8049337267875671
512a600f74ac4571680b54b27ee30105,straight,night,0.10067734122276306
513b0fabff7429a1e6e8f13122150dba,lane-change-left,night,0.07274883985519409
513c9aa7340155f7a37e4865396bb00b,right-turn,day,0.5561549663543701
5143859b979bdf517ec4d9e3d2a10ede,right-turn,night,0.03521693870425224
514c77ab304b03f455bc895b997d50ac,straight,night,0.05231065675616264
515241533fd277a1acf11b271988fde5,lane-change-left,day,0.7281068563461304
516c0bf487a017755921538a8914d5c3,straight,day,0.8260812759399414
5198429c2071128d979e0a5e1cc0aa59,straight,night,0.04777553677558899
519ff17090df1571d0c70c7077621ce1,straight,night,0.04764082282781601
51b54fcb826b2fed862a83f37b91a838,right-turn,day,0.7263358235359192
51b8515bf0b34995f9da2b43e68a0148,straight,day,0.58775395154953
522da28d44bc0301f435f80a94962687,right-turn,day,0.9374098777770996
522ead2e514512512d8f5b1653d99a03,straight,night,0.03712369501590729
5236918f176e326ea0f988234cf12c92,right-turn,night,0.044231243431568146
52549d318aab92d9505e4e545ef684a2,left-turn,day,0.8941454887390137
527d5372ef1140df95e9c010660727a9,right-turn,night,0.0688004195690155
52a1b802e14f72aa2cf079a3bb3a0d71,straight,day,0.6245759129524231
52a64e46a41cab4ab2a31802851ffb40,straight,day,0.8712767362594604
530b65f35ad9d1bccd9ce2cdf492389c,right-turn,night,0.041536156088113785
532c05a7486a1cabce2b8f35579d700f,lane-change-left,day,0.9253164529800415
53436dd61ddab1df89314cecbd23995a,straight,day,0.8165647387504578
5396b7c810bfcf48dceccbdc565e3a38,right-turn,day,0.5506916046142578
53983b15bde945c91208271897c8cfd8,lane-change-left,day,0.6915095448493958
539de58348ea5bfe691155334f48fc2b,straight,night,0.17659716308116913
53c1a4ede639a04c4423bcb18268b2a2,left-turn,day,0.5271801352500916
54196c3e9263f77e562c336300aa81d3,lane-change-right,day,0.7958925366401672
541eec327aa648ae18e1748ca9e72254,left-turn,day,0.7716727256774902
545c2fe62ab8e234a93a36dbf48440ee,straight,day,0.5403078198432922
547c906b98eda42847665b11d2757025,straight,night,0.028639905154705048
54b65c84a29b82f178c4c5a76fbbae59,lane-change-right,day,0.7793000340461731
54e3da9b2b619d469c2c7548f70551cd,lane-change-left,day,0.9292743802070618
55109072557e312d5d61e6c778fd014f,left-turn,day,0.5883822441101074
55552b9505a724a0075edfe223ae4227,lane-change-left,day,0.9387010931968689
55c744d2d4a1d07c14bdedb31c8cec94,lane-change-right,night,0.05847090855240822
55d985cefcd4d23075fb40381d021f4a,right-turn,day,0.6126700639724731
55d9b9803afcd5c026de6972629683c0,straight,day,0.6730405688285828
55eae1c58c3580a3a5ad5423ebd392f1,left-turn,night,0.08459433168172836
56183750b206e0d9e00c66f27a38fb0a,lane-change-right,day,0.5526223182678223
563d517deaff1a63cafb6774df9c2350,straight,night,0.031896721571683884
56e6d1615b045805b245741a2be52ad2,left-turn,day,0.9324116706848145
56fec8694cb8a12ad77f34c421a3387b,left-turn,day,0.6408456563949585
571245afe3f9e14d601fa879d6399f78,right-turn,night,0.055311597883701324
571d0d5a4d2504f52b72afda5e918ad8,right-turn,day,0.7309992909431458
57357cc6cd69dcdb82ff8772cf876a3e,straight,day,0.7375611662864685
574b3ea38739bc2dcddf760913ae1095,left-turn,night,0.030786866322159767
577012e18ab837d3886683c3e2491e49,left-turn,night,0.24065133929252625
5784b6ab30d89caa86a100d5f90a4f4c,lane-change-left,night,0.09190808981657028
5797efecead06d225229cce167fd7873,right-turn,night,0.045986272394657135
579cc83d157f569d63909f25cad0ddf3,right-turn,night,0.09838785976171494
57a6271444a065e7669292e6361fc2a1,lane-change-right,day,0.48335862159729004
57acd08f5c70212cf6e6a0965b7502fb,lane-change-left,night,0.048683855682611465
57b398d4f28e0b951e6ce86fb3cdf126,left-turn,day,0.6790800094604492
57d945efa763cb25af76b7b692c8da42,left-turn,day,0.8166261911392212
57e552729062a4b29d613fb34dd7230d,left-turn,day,0.5051808953285217
57eb09dd89a06aef337a36c620b270e6,straight,day,0.3917701840400696
57f1aae142798503bbf227be1848f6dd,right-turn,night,0.035392072051763535
57fe298c63a0f333f959c5501b2e0bc4,straight,day,0.746412992477417
582903ec07557bf6b1a3d023eaabca28,lane-change-left,night,0.06759422272443771
582fe552305feb72af7f503157189965,straight,day,0.6753663420677185
5839bca2902ce3143304e9960316e1b4,right-turn,day,0.8635817170143127
5891ac2fdb48a9386b87754d2cc29996,left-turn,night,0.029460156336426735
58c5a51c73384f9c0f1b91df77959bdf,right-turn,day,0.5997557044029236
5944f9503867cbee2ede698e984d5e83,straight,day,0.7073829770088196
59735f607ef631aa62adf295d7498879,left-turn,day,0.3822248578071594
599e9d36c5fda7568ad5c37c61052791,left-turn,day,0.5665473937988281
59d3145e043ca4d10696954a6dfa5d83,right-turn,day,0.9007744789123535
59d490f9cd61f87bfd805b2302975d89,lane-change-right,day,0.8314229249954224
5a00264d6c23fe5d4398b0e1a8358b73,straight,day,0.6414216160774231
5a2b3c3dec879963809d50f496e2cad8,straight,day,0.8595676422119141
5a4e28439fcac2ced3079f79ebdf7ee8,straight,day,0.5415245294570923
5a72519cde3d4ae1fd2b308ddc09cbbd,right-turn,day,0.41782093048095703
5aa56cc7c1494d8815342cff4ee3efd4,left-turn,night,0.056692350655794144
5acced302c48e40cb111bb4d05cd22d2,right-turn,day,0.6984185576438904
5aeb93f84ecb94f5fd79873fc2baef92,right-turn,day,0.44000402092933655
5b0d875ad180b588c843c92160814d1f,right-turn,day,0.6678244471549988
5b0f40db09eadf1a3c8ac52aeb377532,right-turn,day,0.5479996204376221
5b1f21412588872c2ef89f817a3dd43c,right-turn,day,0.9873613715171814
5b26936d795b16f5283c2385d9b891cc,right-turn,day,0.8642916083335876
5b2bbf542669aa57fc291a06f6dfc00d,straight,day,0.7564058303833008
5b315d8da05e580a0deefffd1ecae2c3,right-turn,day,0.91575026512146
5b6a9357ece801bf19c64c8a8806e351,straight,day,0.7344276309013367
5b726a71365d8990b9db0f5333d7daa6,left-turn,day,0.832133412361145
5bb652edff7975f7bdf078e00614338f,left-turn,day,0.8812744617462158
5c07cb88582e8cbfe912a83862941e00,lane-change-left,day,0.856544017791748
5c20d39301b65963151038c28ca26742,lane-change-right,night,0.052840981632471085
5c25a56725e94f96c266bb41561e9b18,lane-change-right,day,0.48728451132774353
5c45132b8ec7a0255e85e985c8df74e9,right-turn,day,0.8773930668830872
5c4e6054bd529633e5aacc032caae2f8,right-turn,day,0.9715959429740906
5c5e6445998f45366c4da20a84970c14,lane-change-left,night,0.043677907437086105
5c8ab80f51104fe6c49f6ed9801ecbc9,straight,day,0.43108248710632324
5c9ced01b448f7a331cdade0fb380f94,lane-change-right,day,0.9632115364074707
5cc38c0c02d1df36dd37d80bae482f1c,right-turn,day,0.6368379592895508
5cd649b5936f365ab7fb5106d68a7211,left-turn,day,0.8758803009986877
5cd71037af37016b012e7b7da24dde52,straight,day,0.7568742036819458
5ce0e858beba3147e65d6d4a2bc28e70,straight,day,0.5749589800834656
5cf7afaf0e4857051a41171a60187405,left-turn,day,0.6332510709762573
5d36c48a0b7f2e0feefc27c7d8efbf9f,right-turn,night,0.030519265681505203
5de1239bdcb8b2341844b84ea136fb56,lane-change-right,day,0.420135498046875
5e0c4741c1de43a39a8aebb9fa7ff9b2,lane-change-right,night,0.054983872920274734
5e3a372b4f2d0f56cd6870bc8905a498,left-turn,day,0.5503910779953003
5eeea0e74f97ab4d0109e22c0879c9ea,right-turn,night,0.04645602032542229
5f1aedae0c63e6a1b597f727ad589a64,left-turn,night,0.05848104506731033
5f3acbee7923e1b69d6601c21e135f66,straight,day,0.7405345439910889
5f6f402572300db82d03e488af74c251,right-turn,day,0.7438511252403259
5fceae2bac5e3603d6a1ca3b4fae7673,straight,day,0.6325914859771729
600f3f2645ec8a40d8328aaeed7922ea,straight,day,0.4995958209037781
6044c029010536852dbb99ed73416cd5,straight,night,0.03196949511766434
60578ba5e1576df80787d7669c177aea,straight,day,0.6308242678642273
6075ed15ead9656b23cd00a3eecef5cf,straight,day,0.5586428642272949
609a245346eae6b23c1d3626c0c64eaa,straight,day,0.808478057384491
60c8a525e98c62eaa8e358a590b81621,straight,night,0.03962886705994606
6119f0a9d1f677d1e30d989a974fa1d4,straight,day,0.6632100343704224
61217e824857a73cc428f04384150afe,right-turn,day,0.42189061641693115
61254ab8bea022ec5860b2d0723ec24a,straight,night,0.03751830756664276
6128bb7c140505d7a8c648ae9fc140fd,lane-change-left,day,0.5907450318336487
61299b09568e3455470309f22c7aacfa,left-turn,day,0.8724915385246277
613af7870ed59792996dace2d4963573,left-turn,day,0.9046276807785034
61b71919fef7978a8b3ccc77688572ca,right-turn,day,0.5884953737258911
